10735	2007	2486	4509	13423	14871	6214	8294	1677	8677	891	692	14611	1704	9812	7157	12397	15294	15507	12518	2388	7634	3801	1454	4317	14896	3619	10954	9256	5551	6890	6218	12829	11102	4195	14889	11954	4870	4727	3340	156	15872	13906	12370	258	8516	13965	11375	8609	13797	3242	13019	878	8233	6338	6332	9821	3421	14643	12909	10571	13993	539	1848	7944	13496	2942	3437	8427	12286	5516	13433	15680	6428	16252	8989	13246	5448	7589	4616	2628	11028	12127	10139	3209	7572	9631	9309	7099	12237	9622	8179	4601	4982	14094	809	10141	8285	2840	2753	6376	5336	6883	4054	14475	3530	11786	3540	8603	8024	5758	1736	10865	10423	8054	3194	12640	16139	16216	4039	12809	9084	5635	10500	12896	6944	12566	8028	
9726	14670	3337	3898	11507	2414	15851	14773	9937	2438	9866	15223	2041	6046	10134	1389	12552	14153	3577	10056	6361	4888	2246	306	8588	13406	10047	3284	4264	15797	10275	15921	15991	782	5700	12520	5815	6281	6826	3150	5832	11535	5463	546	34	3433	11481	12957	2933	3902	2653	5430	9391	11684	14252	4969	6857	5222	12017	16231	6653	13409	15050	1078	9412	9575	226	1857	9152	9778	14906	12548	8925	2327	8610	6808	8638	3620	6610	4220	13370	6339	1520	12985	5074	11574	5581	10717	15529	10448	4302	11174	10251	2927	13897	8356	12044	12494	15858	4794	8151	389	3855	1155	3812	11883	4461	7033	3263	7526	3869	3494	9597	2250	6207	103	8867	11711	6645	15187	2974	10935	11793	4553	13960	5174	14214	4708	
14834	15426	14183	14543	15639	12679	15019	10459	11015	2832	241	10086	10583	6751	12458	12647	13084	13550	12308	8542	9041	10512	5472	7937	13081	962	4649	6029	14440	4021	7383	4829	5624	13460	6049	10573	4231	13192	7128	10630	6896	3606	15720	14424	1497	8459	16094	250	5031	7683	1342	8750	12125	13030	15558	14763	11169	10316	4617	11988	8094	9828	1907	166	8731	15605	12761	7605	8461	5799	9157	10736	11732	15410	4043	3519	2540	8397	8914	13485	4930	3957	9761	14862	8163	9662	6299	4595	8336	14267	10608	5858	3053	4817	13414	5058	1422	4681	15645	11419	9387	5856	12748	15190	92	16041	3555	11650	2375	9376	11685	3788	12281	2922	7576	3299	11275	10310	3096	6287	15165	12477	12480	2215	12184	6720	12774	6992	
3880	13814	9178	15209	4540	3235	14224	15105	8828	12466	2949	1220	2737	10069	333	14653	9769	1801	11791	1372	15219	2563	8890	4646	13169	12939	15994	10563	16098	9909	12390	4055	13463	10043	11435	1954	4725	14184	3991	5239	10046	8246	6686	1075	2548	10412	1411	1559	3358	2238	15761	10716	1915	9777	7339	10687	5631	15467	14662	12923	13234	10786	3285	9106	16229	229	8920	1259	9207	2547	1826	8445	8776	16328	5410	12325	9331	6747	9774	10628	16332	8888	7696	959	15633	3713	13893	14777	8388	2266	12705	14581	14723	8630	10871	13317	6291	16277	15764	9634	2235	9251	5380	16217	15597	3448	6495	2632	16113	7960	7260	11729	8171	896	2447	15604	9087	16127	8080	6911	11602	9221	860	10074	9945	14165	15362	14580	
344	3580	10578	10682	15072	14617	12693	14785	3492	5694	5485	11890	6472	15692	12511	8511	5104	10967	8899	6052	6153	10084	6780	4346	12392	14111	8186	14983	15029	8990	10699	9438	9003	11921	4125	12138	14541	4327	5406	14725	13182	13017	2038	10990	5268	15053	6537	4174	13188	2904	15862	3396	14086	2497	11631	8284	7604	15450	15496	11998	16006	11934	16052	11751	4374	5415	12812	1851	9523	10241	1838	5890	771	5057	9973	9606	2257	4344	6500	12584	6316	2148	16245	7858	1903	15258	2139	9612	8932	4950	9028	2285	12779	12276	12543	13145	1209	3757	14192	4258	4273	4213	13955	7971	8164	13422	9738	16339	8949	1701	7956	10772	9889	11306	9843	2643	1712	13198	12846	9834	715	15512	4275	2370	64	8247	9117	1123	
13461	5480	13994	9543	16187	10745	6513	10464	3172	7193	12066	13608	8416	5422	7953	12701	4588	9177	13557	7928	13724	2955	10972	6487	4932	12754	8537	5462	3472	14868	2086	4781	13934	13921	5867	13369	9444	9430	10331	15204	5606	6759	12598	5779	3852	12631	7897	13990	14291	5405	1145	5126	8620	8908	1603	1660	13972	8304	9085	9294	2336	2508	14425	11892	3338	8663	15254	12700	8528	8462	14102	8137	9985	8190	122	9261	14589	9782	12757	391	7957	3400	15281	12476	2720	10870	6285	7724	373	12643	15185	169	9599	13110	14811	10484	1112	2645	10213	14913	3121	13153	5534	13701	8816	10211	13892	13126	6297	12385	4408	7441	5037	5699	15544	9739	10572	11247	15885	842	9463	7538	672	13638	11039	1021	7710	11792	
5883	6259	958	671	6384	7066	13528	1937	10826	3814	9186	2446	13077	10936	8488	15442	4524	6627	7278	13688	4183	13190	4600	14187	12746	2931	12030	4671	3044	15500	12843	8487	544	4112	4845	9561	8754	15942	3695	1346	8074	5325	8903	5994	5872	6231	8996	9147	6478	10373	10189	4110	14989	9630	8829	11763	750	9371	211	6162	14633	13867	7419	15091	11485	3441	11652	13078	13735	15883	12495	8455	12214	12176	20	8956	1875	8784	15167	5156	631	8599	12690	8264	7990	6282	15066	5120	2188	12914	1324	15423	7366	14394	595	9182	11325	741	15071	14286	448	1542	4303	8988	13092	12515	9230	2478	10691	2150	1629	5535	10854	2621	1079	1541	2212	10340	3139	11145	9127	5353	10917	15064	10631	6542	16227	10252	
12465	8683	696	11840	3611	13024	752	12267	11767	4527	6523	13070	8475	13457	8897	1599	13966	8241	9372	8580	4860	8499	7740	1432	133	13798	9167	8508	5195	8764	9698	3553	11203	15139	5041	8175	9083	14562	1778	16099	14182	4965	10595	2040	16382	3583	13184	1723	9731	2706	14331	10218	9390	14944	9653	15820	3931	6208	9059	4048	10551	8571	6951	7129	9886	5125	2283	15168	847	13170	11611	6666	10230	10916	6559	13969	9144	11603	3531	10505	15528	9912	7751	14499	3145	8449	4169	10035	709	2355	11245	11639	10219	3335	653	11442	2144	10304	159	7009	4581	11676	10135	10762	12763	13436	14485	8852	13829	10034	8311	4668	10991	7655	10194	1856	9132	1436	4751	893	897	6008	13904	8236	12417	10410	10800	7215	
4560	5996	13526	25	8583	12676	9362	11764	29	12601	3823	15083	6793	7222	3872	2554	15611	6529	9374	8857	10876	13568	16226	15041	1312	10008	11381	2480	6075	3709	10357	14739	5768	12320	5948	11976	13021	5309	13500	4919	6746	1650	4779	11427	291	6403	6730	5070	2016	10978	6788	4644	15374	7839	7151	6581	14107	3962	12593	3125	5209	6597	16224	8653	5722	11712	15300	7583	10977	9181	12113	6053	14616	9154	5661	3007	2880	745	15280	6735	4838	474	522	12358	5053	14964	13774	3326	10215	6972	11583	13766	8345	5375	781	4118	12196	2498	4586	15559	10901	2085	10388	2654	1166	6983	1936	4364	5034	2221	16060	12350	4935	11799	11083	2220	7471	7329	4342	6827	3961	6506	11497	11856	2551	13183	9555	493	
10216	2042	2622	10067	6546	13252	1164	4332	7861	11344	14646	16012	4570	11877	10242	14850	5553	13902	4479	6926	10731	10389	4490	7440	7452	9233	8716	15710	1592	8634	12107	12615	12223	13515	10603	4025	7424	5159	2345	3062	3817	13262	13366	12865	6454	1819	7327	11316	2951	1929	2890	11086	13621	13821	4949	651	7778	7560	6731	15836	1341	5307	8360	7722	1061	12964	14006	4606	6578	5601	9670	8312	6660	12724	8645	514	13692	8087	11983	2597	14612	12020	12399	9044	5260	800	8573	11774	12987	2519	2407	10192	5627	691	9159	12644	15799	8713	14460	10455	4090	157	6985	12572	8569	5438	7513	971	674	9095	4325	15888	4689	7660	11152	5665	2419	6318	13782	9953	11863	10895	14826	7745	8799	3431	12489	7786	
2483	7797	15644	2183	5467	12289	393	4009	3485	9030	13695	283	8316	385	11916	1175	6674	13705	4572	4394	12474	2754	4362	13116	2318	3678	6220	9800	7212	9609	5402	6918	10329	6102	14246	13477	12683	12545	14978	4903	6144	7202	1702	14300	7108	14575	9050	1418	8349	4765	13796	7867	12421	12452	8772	6692	7447	6829	10198	14431	14629	4914	4714	3456	3102	12339	2272	16391	14696	9067	9944	529	15133	8864	2158	319	2816	15538	5183	2067	6172	3891	9941	8900	13292	6676	8759	7189	1773	12122	1558	1219	12065	10939	5525	8687	6842	6406	1139	4666	13537	13148	7657	953	14916	11995	5675	5953	2340	15143	9053	11237	10843	11836	12912	14819	5255	14459	4861	13907	3637	10688	8354	1428	7402	8352	1289	10613	
2560	1124	10698	11397	3081	14186	11148	12899	4865	16100	7016	15488	2635	15945	1083	15900	10440	7828	15119	6819	15005	16066	7752	3496	13280	3126	12396	8561	3993	9853	803	6512	2997	14009	11493	11498	5304	13805	14518	4469	8295	5039	16283	7164	1036	466	8761	9122	3685	4065	5562	7311	12004	8454	9626	13767	3152	12173	16133	11453	2727	16103	425	8392	3866	627	9676	4555	6079	13690	3721	1496	4436	4385	5702	8550	11735	14050	11946	12929	2192	8880	2014	10155	2404	8034	6698	13104	5392	527	9426	7639	13337	7356	4937	4409	9652	947	12169	9544	7242	6892	7761	10852	1972	6763	5529	3609	11949	8887	7331	14576	11706	5514	15321	12680	1470	1593	12888	210	16067	11829	5020	5238	10442	10167	11104	6152	
11951	2844	123	8670	2422	14420	829	4132	8149	55	7711	11759	9442	419	613	11070	12109	12412	832	15777	7716	6535	3454	5930	3656	10263	11274	5376	13801	6853	10338	4825	3793	13715	1788	15183	15560	9649	9969	4478	3099	14363	5977	11769	8675	8727	6417	6729	9908	15690	7648	3760	7936	3840	1869	3211	10770	8287	15596	7884	14951	2561	11052	9204	1948	8818	7305	15537	7907	10302	4996	3074	11218	16016	12292	706	10436	14245	11621	11910	1834	4314	14206	3567	2973	6167	1402	4512	12504	16265	3858	4643	42	7233	2591	3735	4514	15958	10364	299	13923	13544	7236	273	7502	13538	13592	7967	5391	13373	8437	15166	11669	5466	15106	4520	13841	15955	3264	1258	11860	11019	11355	10036	6370	12238	3468	213	
5976	13244	1183	5297	4594	13043	6195	15489	14161	1239	6771	791	10065	9677	10602	7057	13293	7734	15433	12442	12160	9932	14961	2205	11590	6159	675	13386	8560	815	113	9219	7246	4874	852	13033	12447	10983	4296	13403	11865	2986	9105	13206	16056	14593	181	6516	14270	5924	8161	10680	11687	24	13492	11540	15287	6057	8684	1282	14383	15252	6804	8940	3655	7760	14799	8214	11188	2441	12564	5245	8724	5654	3618	9488	11418	6866	12207	13508	11528	5251	4410	11053	6064	14349	403	9990	10293	1535	1959	8377	11819	4255	9737	15814	14684	2077	8337	11047	14405	14544	11591	8327	2735	7985	7951	552	10793	11589	7802	13143	5357	14521	9134	3479	8135	15679	15293	11898	4705	2764	10005	15637	11004	3246	15506	3689	
15714	11161	10424	5569	16236	15462	15188	8361	3392	12416	7903	11008	382	12650	2121	7857	833	8781	13154	9629	3641	6799	15827	5483	4331	8306	3607	15618	3231	3304	7927	7046	9753	5321	3420	1928	8679	1149	14350	5893	10534	11755	8357	3368	13933	5785	5692	108	1759	12256	186	10607	7939	9865	5293	14437	7438	11130	1748	2049	11753	8124	8244	3408	16201	2020	13682	4096	6036	7058	12723	14855	2036	10202	3382	4612	4571	13685	3043	10887	2185	14999	12265	15200	6440	8154	14418	11558	13239	3904	12904	11281	11688	8041	5439	8579	4777	11262	7125	4185	430	12847	13166	8635	9984	8861	371	9469	13561	3811	2162	3667	10944	16122	473	607	15227	2730	6598	15839	14065	15073	12116	7093	11322	3459	4111	13744	
5876	930	5928	170	14353	1182	3745	7106	621	16362	1298	3616	16220	10313	4957	5287	9358	15913	14063	12770	13807	2915	12698	11222	12674	9911	2096	6072	9225	202	14622	10665	10527	10267	7271	5724	11965	729	15000	5838	1743	4789	184	22	13111	8792	1269	14040	15314	1992	14378	15438	13943	2875	992	7631	12255	12057	13144	2366	13932	1878	2423	9158	5071	12729	2147	5798	7141	11977	2749	3649	13027	12531	11369	11390	9884	11469	13200	588	16212	9595	10653	12920	10478	5272	16325	3082	699	3881	11023	11263	8413	11982	1730	901	4107	1283	15334	7451	12114	12071	4056	240	10641	7972	2976	3336	9772	8515	14573	15319	8046	12649	805	6607	15309	913	5816	16063	1328	973	12171	10367	3377	9422	7217	3063	
2681	7842	8032	8150	7780	1639	8157	6867	15351	8398	13524	9545	9556	15631	307	3599	10342	658	10686	14364	368	7577	8035	12420	7422	13567	12463	881	16164	4665	6114	6833	2842	1714	7766	7948	15161	13689	7139	8433	11248	532	6161	13230	3650	4493	15841	11859	1238	12963	2861	9899	7124	14673	4281	919	6241	5644	14801	1343	8514	5698	4487	9470	2856	10446	7398	6070	15220	8757	15920	11671	10068	15786	6077	11866	4253	16064	7040	1953	8200	13711	3218	749	1423	6599	16359	5316	5586	817	1442	7180	8876	6150	11909	11737	5216	10306	11707	3289	5211	11049	7078	16078	1425	16384	10523	201	2189	788	14969	1430	1233	11492	1794	9153	1774	15436	13714	8868	110	12002	9161	2851	2050	16129	4249	14164	
10096	4544	7073	1251	5383	12492	1376	2823	1153	6825	1304	12043	4381	5187	16145	10473	14818	14043	12950	15118	13710	6407	10679	7739	2008	7626	5192	7167	4771	6518	1445	14548	1698	10022	701	14778	14516	15275	3860	11613	4108	3981	8975	3427	7295	2917	10318	2177	2073	2784	14505	7479	1567	11834	13865	10946	8079	9515	9433	1268	10208	4020	3236	723	9199	9548	1188	12352	10123	11454	673	4305	6916	8443	12063	5005	10181	4435	10514	14292	3127	6374	11437	7875	2342	14509	4260	1073	12349	3308	8266	12540	1231	14380	15425	10685	8346	5922	13271	1413	12874	5033	12473	3483	5907	14025	8364	16333	7658	4924	5649	14408	5047	11465	2398	2003	10914	6470	9104	1495	5475	4733	7416	10422	783	3226	6648	14082	
8639	2689	3111	573	14314	7868	10655	11880	16001	13218	15229	10969	2696	9704	695	8958	8059	5482	1055	6342	10404	6623	7569	3467	14694	11846	3452	9242	1481	11553	1080	7374	3488	8564	8785	2473	6740	11093	15583	9330	1976	10456	10533	7833	11396	2946	1850	5879	2403	5179	5578	13719	13845	7381	9388	5073	14510	10636	15308	1700	9586	9396	5945	6244	4943	10270	11226	10375	3261	5115	5189	10327	14972	10981	10277	13404	6919	8558	5092	4293	15954	3680	15625	1798	101	11519	5801	3359	4140	11968	9414	10376	12768	13666	1462	1087	7324	14595	15503	6187	15753	14817	3781	7144	7781	5530	8909	6033	13704	16335	7017	9890	5398	7753	5738	14068	15646	4879	6465	8486	12954	5424	7018	426	10832	9992	3222	6391	
14200	1626	247	8127	8136	5899	3035	12224	8368	9000	8840	10017	1989	16170	11167	4280	4692	3193	14334	12876	601	6538	15790	2682	14815	6401	12525	6796	13988	14728	8578	3119	7690	13987	13847	11346	5476	4970	15619	14463	405	10611	1563	9489	16237	4003	11391	16334	4740	1815	3865	1512	1222	14244	3659	536	14124	7677	13416	9460	3848	10742	10907	3934	6234	9904	16367	11502	7259	4164	13435	12585	5150	15878	460	14502	12691	15456	14540	3648	13836	1811	927	1359	8111	6043	575	9252	8737	10121	9948	765	14954	7055	11111	8265	7771	2676	8338	14963	4308	15234	1301	13761	13371	6242	13204	15494	14965	10912	3409	13320	10177	11324	9613	7694	12484	15699	3412	7665	15504	13721	2322	8468	9193	11106	4029	9923	
13498	7257	4360	2361	15585	10965	1651	10503	4856	13681	16080	9071	14985	14060	13639	11373	10212	7060	10751	11404	84	4743	141	8894	2578	5326	5212	11926	14385	3503	11959	13900	9559	11940	8548	6357	2826	9145	3306	8132	12889	1505	6613	916	9574	2786	16038	12300	2134	183	7567	3937	8081	11447	15051	14058	5453	7274	9327	13780	11185	11155	12986	6530	9405	12	7110	8935	7276	10269	2948	6906	13313	12755	12637	10421	9487	11960	4826	4463	12404	4390	1213	4182	2216	3942	16254	5618	6886	1684	15463	479	15375	15128	14221	2629	504	3016	3726	16338	561	9920	15129	2658	7401	6531	10334	3154	12555	10681	9423	11851	10541	8779	5163	6989	8082	13336	4507	9520	11564	12335	15372	135	4309	9610	12353	1747	
14912	9495	9602	10971	9802	13065	8541	12005	10118	10054	8730	14120	13634	5117	9882	3613	14101	15695	13925	16303	10362	15901	5495	10055	1805	13513	4573	10855	15203	12439	6096	12359	5767	12767	4196	14517	6263	14208	5016	4983	2047	9540	6695	9368	3766	12958	8834	960	5484	8440	1635	7938	6986	7051	7411	10526	11508	9929	3434	10439	3348	1658	14647	4049	8718	444	12081	10197	14284	5085	72	5323	6691	16061	2145	3297	938	7715	8827	7376	1474	11806	15439	6812	5625	9440	13288	15060	3290	12725	8568	10692	12141	12240	10919	13351	12088	13511	10962	14150	8466	13413	13453	1734	7962	12502	4333	14746	5501	11547	9584	8793	4036	10479	9451	7721	11805	6787	12665	6128	1241	7150	13137	810	12758	13980	6365	4502	
372	10483	363	9409	1180	2957	8962	5752	4682	8632	8664	15152	2137	10372	7019	6968	3495	15169	13214	1652	2747	8500	7705	14073	10984	5343	2879	4358	6301	6480	2120	11756	49	7038	14428	145	5285	986	2378	9191	2661	91	10609	9431	13236	15825	325	12794	12979	5010	6022	4177	18	12305	6596	3728	1785	8061	3217	9764	11990	3117	3773	15085	756	15501	12902	4699	11321	2190	11615	3373	5265	13986	13973	8987	207	11556	7002	5664	13179	9624	7504	3603	11483	7926	5662	4343	13523	2295	10620	14718	12443	16308	6519	1297	13270	9763	13135	12537	10649	2270	11908	14105	12095	2034	4869	9713	11043	3375	12087	12371	3205	6616	5855	11025	9328	16376	2828	5558	10587	7213	2646	10987	8698	16107	15443	16051	
12373	3839	11350	9936	9501	1621	9968	10538	6492	11108	15250	15385	1950	5880	4129	14559	4801	11935	9906	9593	9282	15486	16096	2382	15651	463	8961	13562	2678	11302	13878	7165	12521	6931	8526	8335	6532	7206	6450	4233	464	15781	5132	7941	5443	16318	10124	12450	3207	13333	2968	15524	1159	12346	618	9699	3411	3658	12533	12937	6149	4804	6185	1777	7227	8593	9666	820	13434	15	8020	7420	1966	10574	13679	6002	154	412	12273	8238	7738	5056	7264	4179	15569	12565	740	9620	7235	14632	8952	4378	14273	7387	12068	13828	2420	15493	7679	1051	5225	9212	7221	9691	8173	2415	16289	1294	5145	11345	6990	7540	13470	513	13220	2639	7930	1931	5593	15837	14081	9784	7118	7633	203	3113	15533	12406	
1996	15985	7036	4728	10300	13231	2984	4720	9002	136	926	16105	7557	632	5842	4026	9852	12848	12733	2535	15084	4745	12357	15077	8030	3668	11136	10419	7483	88	14053	6219	3930	7834	12707	4387	7933	11668	1862	11773	12634	6690	13949	2769	6038	11409	5622	6659	15978	13112	12340	13063	11739	5730	13474	10377	6560	4776	1053	4545	9924	10617	13942	2006	11826	11796	849	7063	10414	12750	15906	185	4821	5205	3415	11601	12106	4375	5186	14713	11581	11151	16007	3751	9703	14376	9072	7265	10053	7812	4823	12810	5256	10458	9983	175	15745	6806	9530	16132	15593	2204	2631	1024	6650	4766	10117	9045	7467	11323	12830	3333	12500	3045	16363	816	12595	6211	15481	11205	13233	12012	10729	8130	10755	15623	4963	15150	
158	9273	8300	6637	9247	14019	14907	11871	275	7135	12248	6469	7102	4859	1543	11189	11109	15406	2613	11722	12220	8794	2672	350	429	11919	16329	7476	9476	5600	13497	13698	104	12901	7984	9647	12587	195	15163	12257	14894	2522	12140	9449	4532	13274	5783	9642	14296	5081	2324	2305	6105	3085	2652	4197	4761	7704	6135	5522	6069	6020	7818	3750	14114	6302	8557	4511	106	6216	3012	1754	4163	11708	866	2910	15923	6678	62	13364	7015	3545	11186	2104	2595	952	15006	15676	8862	2029	10659	2830	11626	5970	8589	4116	6785	2462	3366	1590	4852	977	11719	12381	7088	13655	12506	6954	14389	838	14993	1619	11144	6260	14386	8031	6876	7303	15392	3155	14455	12029	5613	1716	9496	1876	14	13114	
6508	1742	6654	1760	3032	6455	16285	3206	4444	1453	9516	2596	15024	10480	15530	6166	1555	7477	15116	10727	1391	6459	16262	3630	6171	3939	1697	13686	5421	4731	4138	7328	13087	15510	8482	16014	14369	4877	16045	423	10078	4120	11128	3790	1964	16292	14108	15333	3807	7323	689	6638	10013	14890	11490	11037	5894	15508	7942	4402	9549	7955	8647	5965	1027	6670	12103	6629	14093	5944	7777	197	14902	10537	5464	886	4221	4887	12542	11402	10392	3518	16039	12562	7590	15230	13852	1412	5957	9468	11494	13400	579	7651	16180	694	12045	9363	7666	496	5845	16071	9974	13015	11961	7234	11126	4149	10232	14136	9883	10768	15997	12156	12962	12297	9434	10052	11514	4729	15897	526	13747	15218	15484	2987	2755	7077	
3277	15233	15912	6111	1492	3232	15577	2675	4115	13745	11787	16156	5052	12083	13889	7407	13722	3568	5629	14565	13968	10059	12426	15843	11030	11975	14185	11681	7831	13248	15056	2530	9465	11727	5338	10884	6032	8614	3118	1054	1426	533	11082	9553	8053	6461	2528	15440	7862	14361	15354	11330	12788	14717	5207	6184	6467	14330	8363	2408	1525	5693	12453	8105	8011	4880	15468	16158	16343	13804	6774	16243	2276	11296	10913	6399	4453	9873	682	12854	6952	8825	13242	4802	3282	9285	10014	9616	13976	3979	15957	4301	4759	5360	9229	1666	11810	4454	13858	5764	14116	15776	1296	928	3622	264	13301	5583	12820	14147	6965	12329	10320	10725	5455	2308	5882	6434	5322	15495	7947	8340	10509	15043	1601	8115	8209	14732	
5139	6755	1382	253	16119	10693	9893	8619	4059	3610	11891	4421	3024	12455	50	14827	10963	2387	1179	13095	14332	16355	7117	12538	4812	10502	15469	4045	8582	13736	15366	9325	7380	15082	6672	15818	14756	11426	10366	12313	1591	6473	3759	9112	6858	12337	5822	753	13603	9334	661	12992	7872	6248	5887	15315	11670	2898	15245	8399	10765	5643	3069	13088	3601	89	14762	16373	174	5533	5199	13838	9057	11340	7352	2564	15832	7146	4893	9767	7286	14457	15160	12347	13890	15126	12936	9379	898	14598	1379	1444	4010	12427	10023	1728	2084	11118	7992	12898	9027	7893	9216	263	6970	5103	13784	14553	16150	8275	1789	10274	8695	14568	2317	9857	61	3301	14465	14604	2770	1987	14049	14829	5650	11179	10481	8881	
6164	2321	3837	1230	11288	2469	11653	9136	8846	2787	5658	10420	12908	13013	14835	14261	13702	438	3846	365	16110	14760	7245	7995	13518	16082	12795	6995	14602	6466	13407	12573	5968	7763	14345	11297	10256	14752	6412	14339	16207	10582	14497	1399	8463	12916	6586	8503	547	560	3522	3178	1465	8763	13862	7169	6364	10701	15806	12175	5544	8060	1984	11474	11342	6183	16387	15525	11199	6280	13349	12011	909	11817	1615	7882	15856	3260	5789	5549	13881	13788	2065	16048	2107	15995	1368	712	7054	11651	13771	11264	12180	11178	13096	1708	684	15036	8682	5279	3215	11821	1142	1855	3094	12845	13122	9500	3061	3832	6734	15062	11464	15987	3425	10933	7579	6444	3140	1933	9514	5617	2693	9342	730	943	7341	9021	
7664	13800	2940	3259	15588	7127	1114	9618	8875	13034	9859	1997	8797	6304	11265	2836	3196	3542	413	1332	3780	8097	10291	16337	10254	2711	7555	4218	10842	14530	12000	11181	13486	936	8585	5215	14901	8810	5091	11499	13150	5259	956	991	12025	14736	3254	571	1825	3819	7469	2122	10881	420	8378	14223	8590	6959	2617	2152	4954	11964	7695	33	10905	5859	8980	2105	10616	2981	12617	3204	2362	303	7982	8220	11607	5728	16223	834	10107	1099	3455	3733	1148	2074	11512	15977	15320	223	7691	4456	10525	13872	2296	9674	2687	12532	10222	5373	3446	5420	271	3956	16340	14403	317	14346	9019	5408	127	12228	773	10025	2671	11523	13918	13953	1852	16008	13256	804	4577	15146	11680	10667	11386	15706	
8768	7550	2736	2960	10661	1057	10183	4841	9453	7239	3886	6622	7625	5367	12468	1904	8121	15686	10453	6850	12942	1608	8195	14335	14688	7004	5327	10154	14564	9657	2087	15325	15517	3621	14957	1419	8342	6873	4819	8787	14316	1181	2018	68	11895	5677	7195	5248	13207	1253	5802	854	14198	3182	2069	10026	10863	10739	7181	12575	5810	2768	11830	12193	12165	14494	8494	38	7371	15930	12832	10576	2771	14495	994	4136	2923	9316	3214	14630	15004	15048	3184	11045	3321	13885	2504	14656	4290	15899	14806	14914	7913	1306	8314	13594	9576	16022	8944	4440	1853	13808	3870	10325	16195	13319	5966	13476	2421	10830	9536	2262	8907	6738	3302	2831	11624	10706	209	7024	8734	12955	9317	12210	499	905	16	7912	
12857	10384	58	4470	1285	8165	9560	3764	4556	13123	1064	14708	9875	3550	6007	6514	7232	4523	8358	1965	4310	5616	574	4239	13757	14312	2557	14080	14695	10997	786	10343	15428	14663	6275	2474	15672	3923	14848	9483	2433	6288	16206	5061	1392	15575	2937	9060	1192	15497	3856	3067	9934	8114	6837	9228	12549	16184	14936	3861	3725	4261	9164	356	8478	1084	7320	4215	5628	13445	7454	3576	8184	15483	5541	12244	13066	14966	3070	355	759	9943	7086	11434	15454	5536	3079	1458	16301	2833	13827	1750	5621	11993	10783	5294	4206	13491	13258	945	7179	6329	2529	16256	13613	4889	2090	12797	4657	7209	7187	7719	3090	735	11438	3122	8729	11842	15306	12968	12069	4864	6028	11850	16311	7587	1779	9905	
9107	9484	495	8796	11219	4607	13861	13142	1905	2752	1828	3551	2232	3203	15984	14095	4089	171	6441	12789	1758	3947	1385	12009	2484	7333	6973	13374	10829	1721	11661	13743	1960	4902	3379	7588	12689	7250	161	15226	2210	4815	3316	10926	9877	9043	11912	6327	5350	5537	2053	6905	12900	6864	7596	12120	7399	11220	5019	12050	570	10383	10866	2259	5029	13175	4017	7701	15724	261	9047	1421	12966	10081	9531	3506	14909	2179	5952	12699	15626	2180	8892	13203	8375	14310	10474	6497	8226	7030	4008	1110	4417	13572	507	9636	11362	12084	15349	3406	10626	10638	14280	7619	5630	754	6709	5127	5749	5124	5674	286	7346	13382	2941	11648	8831	13509	1125	5527	2835	12499	11970	5320	12885	9239	11348	7291	
13199	15741	7166	14122	3575	9381	10695	12024	10522	9165	11210	14188	5610	2702	8617	16374	13467	4670	6533	11254	14293	14872	15509	8139	6636	4526	5827	15582	5141	3558	12277	8710	5266	8844	8037	652	12681	2265	12626	12284	10555	6571	10920	7506	7147	6134	15274	15368	11554	8495	9878	13709	11309	2333	8964	12319	1190	11992	4546	10885	7670	4533	11279	11012	13253	3532	5949	15380	2043	13696	4411	13004	12567	1129	10879	6145	4624	10928	3862	7792	14915	13155	14044	13723	10805	15237	4014	2703	11284	3453	1366	7211	13670	8783	12574	8493	11808	14362	15620	15193	2445	14132	4033	15476	12719	8659	9580	11561	7132	15409	8001	9324	12086	13160	5919	823	8029	9300	10295	15253	16124	6464	456	1096	11399	15465	9855	13525	
7156	1648	3190	12609	9744	16141	3897	3351	5545	15792	10767	6803	5149	10148	5787	15420	2118	2413	100	8863	6822	1345	12730	5493	11035	14478	13573	768	16298	12304	6606	14232	9125	5871	1612	13674	3896	983	5962	4192	8113	8815	14429	10049	4707	7772	12245	3334	5182	1921	4075	12189	408	15931	13815	11930	14249	5413	5345	8999	3604	6040	5515	10328	204	6745	4356	9077	10959	4875	6639	4755	4669	14934	5959	15039	8910	9558	6980	3413	508	10083	8606	12529	4268	4315	11709	4329	8886	1373	15590	12657	7035	14610	4166	6656	494	7980	7432	16330	1729	12377	13263	10610	3247	8330	6794	1240	402	7491	1863	6997	13269	199	14036	11191	15976	16302	14626	5905	8959	5993	12972	15031	518	13151	5580	7999	
3633	2866	6215	14870	15092	13609	6658	12310	5237	4087	4371	7111	6015	7796	8922	14661	12364	8649	12590	6225	9509	2004	13227	5220	6754	163	15086	13556	7115	4485	4790	1493	14932	10048	4798	9715	3684	14774	12231	9646	11208	14506	7458	11697	9963	16336	6059	1098	14031	9464	5713	10380	6929	6572	15212	16194	12006	14177	434	4041	4630	6836	7707	2443	15232	10929	4538	11867	3477	1836	13905	2352	541	6168	11466	6123	10544	2663	10778	7003	5640	3147	12387	13595	11848	5496	8642	1841	15418	14905	894	1821	10604	844	13563	5891	16258	14020	6961	14318	2320	4395	965	15278	4212	14682	1662	9533	1647	12772	15691	4464	4873	3051	2738	12814	16364	2286	2819	14113	15731	540	12344	9195	3484	12433	1753	7289	
